id,day,date,slphrs,weath,lteq,pss,se,swls,evalday,posaff,negaff,TEMP,HUM,WIND,BAR,PREC
424,0,26-Mar-09,7,0,9,3,4,5,0,5.5,3.1,39,0.8,8,30.07,0.29
424,1,27-Mar-09,8,3,9,3.75,4,6,1,6.2,1.5,44,0.79,6,29.93,0
424,2,28-Mar-09,8,1,0,2.75,3,5.4,1,4.7,1.8,47,0.86,3,29.95,0.04
424,3,29-Mar-09,8,2,9,3.5,3,3.8,1,3.4,2.3,48,0.9,10,29.54,0.12
424,4,30-Mar-09,8,1,9,3.25,3,5.2,1,4.4,1.3,36,0.74,18,29.71,0
424,5,31-Mar-09,7,3,9,2.75,3,3.8,1,3.5,2,45,0.57,2,30.09,0
424,6,1-Apr-09,8,2,14,3,3,4.4,1,4.1,1.7,45,0.72,9,29.99,0.12
424,7,2-Apr-09,7,4,9,3.25,4,5,1,4.7,1.4,53,0.76,5,30,0
425,0,26-Mar-09,7,0,8,2.5,2,4.2,1,5.7,2.2,39,0.8,8,30.07,0.29
425,1,27-Mar-09,5.5,4,8,3,2,4.8,1,5.4,2,44,0.79,6,29.93,0
425,2,28-Mar-09,10,3,3,2.75,2,3.6,1,5.1,1.6,47,0.86,3,29.95,0.04
425,3,29-Mar-09,7,0,0,2.5,2,4,1,4.8,1.4,48,0.9,10,29.54,0.12
425,4,30-Mar-09,7,0,17,3,3,4.2,1,5.2,1.9,36,0.74,18,29.71,0
425,5,31-Mar-09,7,4,5,2.25,3,4.8,1,4.2,1.3,45,0.57,2,30.09,0
425,6,1-Apr-09,7,0,5,2.75,3,3.2,1,5,1.3,45,0.72,9,29.99,0.12
425,7,2-Apr-09,7,3,5,3.25,3,4,1,4.9,1.6,53,0.76,5,30,0
426,0,26-Mar-09,7,0,5,3,3,5.2,0,5.6,3.4,39,0.8,8,30.07,0.29
426,1,27-Mar-09,2,3,17,2.5,5,6.6,1,6.2,2.8,44,0.79,6,29.93,0
426,2,28-Mar-09,4,2,3,2.5,5,3.4,1,5.9,2.9,47,0.86,3,29.95,0.04
426,3,29-Mar-09,10,2,8,2.25,3,3.4,1,5.4,2.2,48,0.9,10,29.54,0.12
426,4,30-Mar-09,10,2,17,2.25,4,3,1,5.2,2.5,36,0.74,18,29.71,0
426,5,31-Mar-09,8,2,8,2.25,4,4.2,1,5.4,3,45,0.57,2,30.09,0
426,6,1-Apr-09,6,2,17,3,3,4.8,1,5.8,2.9,45,0.72,9,29.99,0.12
426,7,2-Apr-09,7,3,8,3,4,5.6,0,5.8,2.6,53,0.76,5,30,0
427,0,26-Mar-09,8,0,3,2,4,3,0,2.6,2.5,39,0.8,8,30.07,0.29
427,1,27-Mar-09,5,3,3,3.5,4,5.4,0,5.5,1.3,44,0.79,6,29.93,0
427,2,28-Mar-09,5,2,3,2,3,3.4,1,3.5,2.6,47,0.86,3,29.95,0.04
427,3,29-Mar-09,4,2,3,2,4,3.6,1,3.3,2.8,48,0.9,10,29.54,0.12
427,4,30-Mar-09,7.5,1,0,2.75,4,4,0,4.2,1.6,36,0.74,18,29.71,0
427,5,31-Mar-09,8.5,3,0,2.25,4,4.2,0,3.8,2.5,45,0.57,2,30.09,0
427,6,1-Apr-09,8,2,0,2.5,4,5,0,4.2,2,45,0.72,9,29.99,0.12
427,7,2-Apr-09,8,4,0,3.25,5,5.8,0,5.4,2.1,53,0.76,5,30,0
428,0,26-Mar-09,8,2,26,3.25,4,5.8,0,5.9,1,39,0.8,8,30.07,0.29
428,1,27-Mar-09,8,4,17,3.5,3,6.4,1,5.9,1,44,0.79,6,29.93,0
428,2,28-Mar-09,8,4,23,4,4,7,1,6.5,1,47,0.86,3,29.95,0.04
428,3,29-Mar-09,9,4,18,4,3,7,0,6.4,1,48,0.9,10,29.54,0.12
428,4,30-Mar-09,8,4,3,4,5,7,1,6.1,1.3,36,0.74,18,29.71,0
428,5,31-Mar-09,4,4,3,4,5,7,0,5.6,1.7,45,0.57,2,30.09,0
428,6,1-Apr-09,8,4,3,3,3,4.6,1,5.4,1.8,45,0.72,9,29.99,0.12
428,7,2-Apr-09,7,4,3,4,5,7,0,6.4,1.2,53,0.76,5,30,0
429,0,26-Mar-09,7,0,6,3.25,4,4,0,4.1,2.1,39,0.8,8,30.07,0.29
429,1,27-Mar-09,8,4,16,2.75,4,5,0,4.3,2.9,44,0.79,6,29.93,0
429,2,28-Mar-09,8,1,21,2.75,2,3.8,1,4.2,3.7,47,0.86,3,29.95,0.04
429,3,29-Mar-09,7,2,33,2.25,2,3.4,1,3.4,4.5,48,0.9,10,29.54,0.12
429,4,30-Mar-09,7,1,9,2.75,4,3.75,1,3.6,4.375,36,0.74,18,29.71,0
429,5,31-Mar-09,8,4,20,1.75,5,4.4,1,4.1,4.4,45,0.57,2,30.09,0
429,6,1-Apr-09,8,1,9,3,3,4.2,1,4.6,4.2,45,0.72,9,29.99,0.12
429,7,2-Apr-09,9,4,9,2.75,2,3.8,0,3.9,4.475,53,0.76,5,30,0
430,0,26-Mar-09,14,2,14,3,3,1.8,0,4.2,1.3,39,0.8,8,30.07,0.29
430,1,27-Mar-09,8,4,9,2.5,3,2.6,1,4.5,2.3,44,0.79,6,29.93,0
430,2,28-Mar-09,9,2,18,2.75,4,2.6,1,4.9,1.5,47,0.86,3,29.95,0.04
430,3,29-Mar-09,10,2,12,2.5,4,2.4,1,4.8,1.9,48,0.9,10,29.54,0.12
430,4,30-Mar-09,8,1,24,2.25,4,3.4,0,4.6,1.7,36,0.74,18,29.71,0
430,5,31-Mar-09,7,1,21,3.5,4,4.2,1,5.2,1.7,45,0.57,2,30.09,0
430,6,1-Apr-09,8,1,26,3,4,3.4,0,4.3,1.5,45,0.72,9,29.99,0.12
430,7,2-Apr-09,8,1,17,3.25,4,4.4,0,5.1,1.4,53,0.76,5,30,0
431,0,26-Mar-09,11,1,15,3.25,5,6,1,5.4,1.4,39,0.8,8,30.07,0.29
431,1,27-Mar-09,6,4,33,3.5,5,5.6,1,6.1,1.3,44,0.79,6,29.93,0
431,2,28-Mar-09,11,3,15,4,5,6.6,1,6.7,1,47,0.86,3,29.95,0.04
431,3,29-Mar-09,11,3,26,4,5,6.8,1,6.5,1.1,48,0.9,10,29.54,0.12
431,4,30-Mar-09,6,2,33,2.75,4,5.6,1,5,1.8,36,0.74,18,29.71,0
431,5,31-Mar-09,7,2,30,3.25,5,3,0,2.6,2.8,45,0.57,2,30.09,0
431,6,1-Apr-09,6,3,33,3.5,4,5.2,0,5.6,1.6,45,0.72,9,29.99,0.12
431,7,2-Apr-09,5,4,36,4,5,5.6,0,5.2,1.6,53,0.76,5,30,0
432,0,26-Mar-09,9,2,0,3.75,4,4.6,1,4.3,1.5,39,0.8,8,30.07,0.29
432,1,27-Mar-09,10,4,14,3.75,4,7,1,5.4,1,44,0.79,6,29.93,0
432,2,28-Mar-09,9,2,9,3.75,4,5.8,1,5,1,47,0.86,3,29.95,0.04
432,3,29-Mar-09,9,2,17,3.5,3,4.6,1,3.9,1.8,48,0.9,10,29.54,0.12
432,4,30-Mar-09,9,2,8,3.25,4,5.4,0,4.2,1.1,36,0.74,18,29.71,0
432,5,31-Mar-09,9,4,14,4,4,6,0,4.7,1,45,0.57,2,30.09,0
432,6,1-Apr-09,8,1,6,4,4,6.2,0,5.8,1,45,0.72,9,29.99,0.12
432,7,2-Apr-09,7,4,15,3.5,4,5.6,1,4.9,1,53,0.76,5,30,0
433,0,26-Mar-09,8,0,9,3,5,3.2,0,5,2.3,39,0.8,8,30.07,0.29
433,1,27-Mar-09,6,4,9,3,5,5,1,5.5,1.9,44,0.79,6,29.93,0
433,2,28-Mar-09,8,0,5,2.5,5,2,1,2.7,1.9,47,0.86,3,29.95,0.04
433,3,29-Mar-09,8,0,3,2.75,5,4.4,1,4.4,1.4,48,0.9,10,29.54,0.12
433,4,30-Mar-09,5.5,0,3,3.25,4,4.8,0,5,1.1,36,0.74,18,29.71,0
433,5,31-Mar-09,,,12,3.5,5,3.6,1,3.8,1.4,45,0.57,2,30.09,0
433,6,1-Apr-09,6,0,3,1.5,3,1.8,0,2.7,2.8,45,0.72,9,29.99,0.12
433,7,2-Apr-09,6,4,3,3.5,4,5.2,1,5.2,1.1,53,0.76,5,30,0
434,0,26-Mar-09,8,0,0,1.5,3,1,0,1.6,4.9,39,0.8,8,30.07,0.29
434,1,27-Mar-09,7,3,,3,4,1.8,0,3.6,3.4,44,0.79,6,29.93,0
434,2,28-Mar-09,9,3,0,3.25,3,3.6,1,5.1,1.6,47,0.86,3,29.95,0.04
434,3,29-Mar-09,7,2,0,3.5,5,2.2,1,4.4,1.8,48,0.9,10,29.54,0.12
434,4,30-Mar-09,6,0,6,3.5,4,4.4,0,4.6,1.6,36,0.74,18,29.71,0
434,5,31-Mar-09,7,3,3,2.75,3,1,1,3.6,3.1,45,0.57,2,30.09,0
434,6,1-Apr-09,7,1,6,2.5,4,3,0,2.3,3.3,45,0.72,9,29.99,0.12
434,7,2-Apr-09,8,3,6,2.25,4,2.6,0,3,2.9,53,0.76,5,30,0
435,0,26-Mar-09,7,0,14,3.5,5,6,1,5.7,1.7,39,0.8,8,30.07,0.29
435,1,27-Mar-09,6,1,30,3.75,5,5,1,5.1,1.5,44,0.79,6,29.93,0
435,2,28-Mar-09,9,2,33,3.25,5,6.2,1,5,1.7,47,0.86,3,29.95,0.04
435,3,29-Mar-09,5.5,1,12,1.5,5,1.8,1,2.9,4,48,0.9,10,29.54,0.12
435,4,30-Mar-09,5,1,15,2,5,2.6,0,3.1,4,36,0.74,18,29.71,0
435,5,31-Mar-09,6,3,6,1.75,5,3.8,0,3.7,3.2,45,0.57,2,30.09,0
435,6,1-Apr-09,5,1,21,2.5,5,4.6,0,4.6,2.1,45,0.72,9,29.99,0.12
435,7,2-Apr-09,7,4,12,3.75,5,6.6,1,5.7,1.4,53,0.76,5,30,0
436,0,26-Mar-09,8,0,31,2.5,1,3.2,1,4.6,3.6,39,0.8,8,30.07,0.29
436,1,27-Mar-09,5,2,24,1.25,1,4.4,1,3.3,3.2,44,0.79,6,29.93,0
436,2,28-Mar-09,4,2,15,2,1,3.2,1,3.3,5.3,47,0.86,3,29.95,0.04
436,3,29-Mar-09,8,1,9,2.5,1,3.6,1,4.2,3.5,48,0.9,10,29.54,0.12
436,4,30-Mar-09,8,0,13,2.5,1,3.8,1,3.7,2.7,36,0.74,18,29.71,0
436,5,31-Mar-09,8,1,18,1.25,1,4,1,4.2,3,45,0.57,2,30.09,0
436,6,1-Apr-09,9,0,30,1.5,1,4.4,1,4,3.1,45,0.72,9,29.99,0.12
436,7,2-Apr-09,7,4,21,2,1,5.6,1,5.7,1,53,0.76,5,30,0
437,0,26-Mar-09,6.5,1,0,2.75,2,2,0,2.8,2,39,0.8,8,30.07,0.29
437,1,27-Mar-09,8,4,0,2.75,2,6,0,4.9,1.9,44,0.79,6,29.93,0
437,2,28-Mar-09,7,3,0,3.25,2,4.8,1,4.9,1.2,47,0.86,3,29.95,0.04
437,3,29-Mar-09,9,0,0,2.5,2,1.8,1,2.7,1.7,48,0.9,10,29.54,0.12
437,4,30-Mar-09,8,3,3,1.75,2,4.4,0,4.3,1.5,36,0.74,18,29.71,0
437,5,31-Mar-09,7,2,17,3.25,5,5.8,1,4.5,2.6,45,0.57,2,30.09,0
437,6,1-Apr-09,6,2,17,2.5,3,3.8,1,3.8,2.6,45,0.72,9,29.99,0.12
437,7,2-Apr-09,8,2,0,2.25,5,4.4,1,2.3,2,53,0.76,5,30,0
438,0,26-Mar-09,8,0,14,2.5,2,2.8,1,3.6,3.9,39,0.8,8,30.07,0.29
438,1,27-Mar-09,7,4,22,2,3,3.8,0,3.8,2.6,44,0.79,6,29.93,0
438,2,28-Mar-09,7,4,42,2.5,4,5.8,1,5.7,2.7,47,0.86,3,29.95,0.04
438,3,29-Mar-09,9,0,9,2.75,3,3.2,1,3.9,3.1,48,0.9,10,29.54,0.12
438,4,30-Mar-09,9,2,18,2.5,4,4.8,1,4.9,1.3,36,0.74,18,29.71,0
438,5,31-Mar-09,7.5,3,37,3,4,4.8,1,4.8,1.4,45,0.57,2,30.09,0
438,6,1-Apr-09,7,1,18,2.5,4,4.6,0,4.6,1.1,45,0.72,9,29.99,0.12
438,7,2-Apr-09,7,4,35,2.5,3,4.8,1,4.6,2.6,53,0.76,5,30,0
439,0,26-Mar-09,7,0,14,2.5,4,4,1,4.4,4,39,0.8,8,30.07,0.29
439,1,27-Mar-09,5,3,5,2,4,4.4,1,5.4,4,44,0.79,6,29.93,0
439,2,28-Mar-09,12,3,3,4,5,4.8,1,5.5,2,47,0.86,3,29.95,0.04
439,3,29-Mar-09,8,0,3,2.75,3,5,1,5.7,2,48,0.9,10,29.54,0.12
439,4,30-Mar-09,5,1,8,3,5,5,0,4.4,2.2,36,0.74,18,29.71,0
439,5,31-Mar-09,4,4,8,3.5,4,5.2,1,4.7,2.3,45,0.57,2,30.09,0
439,6,1-Apr-09,8,0,8,2.75,3,4.4,1,3.2,2.3,45,0.72,9,29.99,0.12
439,7,2-Apr-09,7,4,8,3,4,5.8,1,3.8,2.3,53,0.76,5,30,0
440,0,26-Mar-09,7,0,9,2.25,4,5.2,1,,,39,0.8,8,30.07,0.29
440,1,27-Mar-09,7,3,9,3.5,4,5.2,1,4.7,1.7,44,0.79,6,29.93,0
440,2,28-Mar-09,9,1,9,2.75,4,4,1,3.3,3.4,47,0.86,3,29.95,0.04
440,3,29-Mar-09,6,2,5,2.5,5,4,1,4.9,3.4,48,0.9,10,29.54,0.12
440,4,30-Mar-09,7,1,5,2.5,5,4.6,1,4.4,2.1,36,0.74,18,29.71,0
440,5,31-Mar-09,7,3,5,3.25,5,4.8,1,4.9,1.6,45,0.57,2,30.09,0
440,6,1-Apr-09,8,2,9,3,5,4.4,0,4.9,2.1,45,0.72,9,29.99,0.12
440,7,2-Apr-09,7,3,9,3,4,5.2,0,4.7,1.6,53,0.76,5,30,0
441,0,26-Mar-09,7,3,3,2.666666667,5,4.6,1,,,39,0.8,8,30.07,0.29
441,1,27-Mar-09,8,2,0,2.5,5,4,1,4.4,2.5,44,0.79,6,29.93,0
441,2,28-Mar-09,8,4,3,1.666666667,4,3.8,1,4,3.8,47,0.86,3,29.95,0.04
441,3,29-Mar-09,8,2,0,3,5,4.4,1,3.9,4.3,48,0.9,10,29.54,0.12
441,4,30-Mar-09,5.5,3,0,2.5,5,4.8,0,5.2,2.8,36,0.74,18,29.71,0
441,5,31-Mar-09,7,3,3,2.5,5,5,0,5.4,2.2,45,0.57,2,30.09,0
441,6,1-Apr-09,8,1,14,2.25,5,4.8,0,4.5,2.2,45,0.72,9,29.99,0.12
441,7,2-Apr-09,7,3,3,3.5,5,7,1,6,1.5,53,0.76,5,30,0
442,0,26-Mar-09,6,0,5,2.5,4,3,0,3.1,2.3,39,0.8,8,30.07,0.29
442,1,27-Mar-09,7,4,5,2.5,4,4.4,1,4.1,1.4,44,0.79,6,29.93,0
442,2,28-Mar-09,9,2,9,2.75,4,4.6,1,3.7,1.8,47,0.86,3,29.95,0.04
442,3,29-Mar-09,7,2,14,2.75,4,5.6,1,5.2,1.3,48,0.9,10,29.54,0.12
442,4,30-Mar-09,8,0,9,2.75,4,4.8,1,4.8,2.2,36,0.74,18,29.71,0
442,5,31-Mar-09,7,4,5,3,5,4.4,1,3.5,1.2,45,0.57,2,30.09,0
442,6,1-Apr-09,5,0,5,2.5,5,5.8,0,4.5,1.9,45,0.72,9,29.99,0.12
442,7,2-Apr-09,8,4,9,1.75,1,3.6,1,3.3,1.6,53,0.76,5,30,0
501,0,2-Apr-09,9,4,26,3.25,4,4.8,0,4.4,1.3,53,0.76,5,30,0
501,1,3-Apr-09,8,0,22,3.25,5,3.8,0,5.5,2.3,56,0.86,10,29.32,0.3
501,2,4-Apr-09,7,2,32,2.25,2,3.8,1,4.1,3.6,42,0.74,20,29.54,0
501,3,5-Apr-09,8,4,23,3.5,3,5,1,4.2,1.5,50,0.69,8,29.88,0
501,4,6-Apr-09,7,2,30,2.75,3,4.8,1,4.1,1.9,48,0.66,8,29.46,0.05
501,5,7-Apr-09,8,0,41,3,4,4.6,0,4.6,1.6,34,0.66,14,29.38,0
501,6,8-Apr-09,7,2,22,0.75,2,2.6,0,2.4,4.5,39,0.54,10,29.59,0
501,7,9-Apr-09,8,3,27,0.25,1,1,0,1.7,5.2,44,0.39,3,29.74,0
502,0,2-Apr-09,5,4,0,3.5,5,5.8,1,5.6,1.9,53,0.76,5,30,0
502,1,3-Apr-09,5,0,0,2.5,5,3.6,1,5,2.2,56,0.86,10,29.32,0.3
502,2,4-Apr-09,4,3,0,1.75,4,3.8,1,3.7,3.6,42,0.74,20,29.54,0
502,3,5-Apr-09,8,3,0,2.5,5,4.6,1,5.2,1.4,50,0.69,8,29.88,0
502,4,6-Apr-09,3,0,0,2.5,5,4.2,0,5.3,1.8,48,0.66,8,29.46,0.05
502,5,7-Apr-09,6,0,0,2.5,5,3.4,1,4.1,1.8,34,0.66,14,29.38,0
502,6,8-Apr-09,4,1,0,2,3,3,1,1.9,1.9,39,0.54,10,29.59,0
502,7,9-Apr-09,6,4,0,2,2,3.2,1,2.8,1.1,44,0.39,3,29.74,0
503,0,2-Apr-09,8,4,9,2.25,3,4.4,1,3.9,2.7,53,0.76,5,30,0
503,1,3-Apr-09,8,1,6,2.5,3,3.2,1,4.5,2.9,56,0.86,10,29.32,0.3
503,2,4-Apr-09,7,4,18,2.5,4,6.6,1,5.3,1,42,0.74,20,29.54,0
503,3,5-Apr-09,8,4,18,2.75,4,4.6,1,4.5,1.4,50,0.69,8,29.88,0
503,4,6-Apr-09,8,0,11,1.75,2,1,1,2.5,3.1,48,0.66,8,29.46,0.05
503,5,7-Apr-09,7.5,1,18,3,3,4,1,5.3,1.9,34,0.66,14,29.38,0
503,6,8-Apr-09,7,1,28,3,5,5,1,5.7,1.6,39,0.54,10,29.59,0
503,7,9-Apr-09,7,3,10,2.5,3,5,0,4.1,2,44,0.39,3,29.74,0
504,0,2-Apr-09,5,4,23,2,5,4.2,0,5.3,3.8,53,0.76,5,30,0
504,1,3-Apr-09,6,0,20,2,5,3.2,0,5.8,2.9,56,0.86,10,29.32,0.3
504,2,4-Apr-09,5,1,12,3,4,4,0,5.4,2.7,42,0.74,20,29.54,0
504,3,5-Apr-09,10,4,34,1.75,5,5.2,1,5.9,2.1,50,0.69,8,29.88,0
504,4,6-Apr-09,5,4,40,4,5,7,1,7,1,48,0.66,8,29.46,0.05
504,5,7-Apr-09,10,4,40,3.25,5,4.4,1,5.2,2,34,0.66,14,29.38,0
504,6,8-Apr-09,7,4,43,1.25,2,2.6,1,2.3,4.9,39,0.54,10,29.59,0
504,7,9-Apr-09,10,3,40,1.75,3,3,1,3.3,5.1,44,0.39,3,29.74,0
505,0,2-Apr-09,8,4,5,2.5,3,3.6,1,5.3,1.7,53,0.76,5,30,0
505,1,3-Apr-09,6,1,5,3.25,4,3.8,0,4.6,2,56,0.86,10,29.32,0.3
505,2,4-Apr-09,11,2,12,2.75,4,5.2,1,5.3,1.5,42,0.74,20,29.54,0
505,3,5-Apr-09,8,4,3,3.25,4,4.8,1,5.6,1.1,50,0.69,8,29.88,0
505,4,6-Apr-09,6,2,17,2.75,4,3,0,3.7,1.7,48,0.66,8,29.46,0.05
505,5,7-Apr-09,8,0,8,3.25,3,3.4,0,4,1.6,34,0.66,14,29.38,0
505,6,8-Apr-09,6,3,3,2.75,3,2.8,0,3.3,1.7,39,0.54,10,29.59,0
505,7,9-Apr-09,7,3,14,3,3,4.2,0,4,1.9,44,0.39,3,29.74,0
506,0,2-Apr-09,8,4,11,3.25,4,4.8,0,4.6,3.2,53,0.76,5,30,0
506,1,3-Apr-09,8,1,17,3,4,5,0,4.2,2,56,0.86,10,29.32,0.3
506,2,4-Apr-09,7,2,31,3.5,4,5.2,1,4.9,1.2,42,0.74,20,29.54,0
506,3,5-Apr-09,8,4,29,3.5,4,5.6,1,4.7,1.2,50,0.69,8,29.88,0
506,4,6-Apr-09,7,2,17,2.5,3,3.8,1,2,2.5,48,0.66,8,29.46,0.05
506,5,7-Apr-09,8,1,9,3,4,5,0,4.55,1.525,34,0.66,14,29.38,0
506,6,8-Apr-09,6,2,17,3.5,4,5.6,1,4.6,1.1,39,0.54,10,29.59,0
506,7,9-Apr-09,8,4,38,3.5,4,5.6,1,5.1,1.3,44,0.39,3,29.74,0
507,0,2-Apr-09,7,4,12,3,4,5.2,1,5.8,1.5,53,0.76,5,30,0
507,1,3-Apr-09,7,1,12,3.25,4,4.6,1,4.8,1.6,56,0.86,10,29.32,0.3
507,2,4-Apr-09,8,1,3,3.5,4,4.8,1,4.5,1.5,42,0.74,20,29.54,0
507,3,5-Apr-09,9,3,3,3,4,5.6,1,4.8,1.4,50,0.69,8,29.88,0
507,4,6-Apr-09,6.5,1,3,2.75,4,4.2,0,3.7,1.7,48,0.66,8,29.46,0.05
507,5,7-Apr-09,6,0,3,3,4,3.6,0,3.2,2,34,0.66,14,29.38,0
507,6,8-Apr-09,6,2,3,2.25,4,4.2,0,3.6,1.8,39,0.54,10,29.59,0
507,7,9-Apr-09,7,2,3,3,4,4.6,1,3.6,1.6,44,0.39,3,29.74,0
508,0,2-Apr-09,6,4,9,2,3,4.4,1,4,2.4,53,0.76,5,30,0
508,1,3-Apr-09,6,0,0,2.5,3,2.6,1,3.7,2.5,56,0.86,10,29.32,0.3
508,2,4-Apr-09,8,2,9,1.75,3,2.4,1,3.2,2.2,42,0.74,20,29.54,0
508,3,5-Apr-09,7,2,0,2,3,3,1,3,2.7,50,0.69,8,29.88,0
508,4,6-Apr-09,5.5,3,0,1.75,3,4,0,4,2.6,48,0.66,8,29.46,0.05
508,5,7-Apr-09,6,2,5,2.75,3,4.8,0,4.3,1.8,34,0.66,14,29.38,0
508,6,8-Apr-09,8,2,9,3,4,5.8,1,5.4,1.4,39,0.54,10,29.59,0
508,7,9-Apr-09,8,2,5,3.5,3,5,1,5.3,1.3,44,0.39,3,29.74,0
509,0,2-Apr-09,8,4,8,2.25,4,4.6,1,5.3,2,53,0.76,5,30,0
509,3,5-Apr-09,7,4,17,2.5,3,5.4,1,5.3,1.7,50,0.69,8,29.88,0
509,4,6-Apr-09,8,2,18,2.25,2,2.8,0,3,4.2,48,0.66,8,29.46,0.05
509,5,7-Apr-09,8,2,8,1.5,2,2.2,1,2.6,4.2,34,0.66,14,29.38,0
509,6,8-Apr-09,8,2,20,2,2,2.4,1,3.1,2.9,39,0.54,10,29.59,0
509,7,9-Apr-09,12,0,3,3.75,5,7,1,6.2,3.5,44,0.39,3,29.74,0
510,0,2-Apr-09,8.5,4,14,3.25,3,6,0,4.2,1.2,53,0.76,5,30,0
510,1,3-Apr-09,8,1,9,3.5,3,4,0,5,1.3,56,0.86,10,29.32,0.3
510,2,4-Apr-09,5,1,3,3.5,3,3.6,1,4.9,1.4,42,0.74,20,29.54,0
510,3,5-Apr-09,8,,25,3.5,4,6.4,1,5.1,1.1,50,0.69,8,29.88,0
510,4,6-Apr-09,7,1,6,3.25,3,3.8,0,3.7,1.8,48,0.66,8,29.46,0.05
510,5,7-Apr-09,7,0,9,2,2,2.4,0,2.7,2.8,34,0.66,14,29.38,0
510,6,8-Apr-09,5,2,9,2.75,3,4.4,0,2.8,2.3,39,0.54,10,29.59,0
510,7,9-Apr-09,7.5,3,3,2.25,2,2.8,0,2.4,3.3,44,0.39,3,29.74,0
511,0,2-Apr-09,6,3,6,2,3,4.8,0,4.9,3.1,53,0.76,5,30,0
511,1,3-Apr-09,4,1,3,2,4,4.2,0,4.6,2.6,56,0.86,10,29.32,0.3
511,2,4-Apr-09,6,1,11,2.75,3,3.2,1,4.3,3,42,0.74,20,29.54,0
511,3,5-Apr-09,8,4,3,2.75,4,4.4,1,4.3,1.6,50,0.69,8,29.88,0
511,4,6-Apr-09,7,3,12,3.25,4,4.6,1,5,1.6,48,0.66,8,29.46,0.05
511,5,7-Apr-09,6,2,12,2.5,4,3.4,0,4.2,1.8,34,0.66,14,29.38,0
511,6,8-Apr-09,5,2,9,2.5,3,3.4,1,3.9,2,39,0.54,10,29.59,0
511,7,9-Apr-09,6,2,9,3,3,4.2,0,5.3,1.9,44,0.39,3,29.74,0
512,0,2-Apr-09,9,3,3,3,3,4.6,1,4.4,1.7,53,0.76,5,30,0
512,1,3-Apr-09,6,0,0,2.25,2,1.6,1,2.4,5,56,0.86,10,29.32,0.3
512,2,4-Apr-09,8,1,0,3.25,3,4.8,1,5.7,1.8,42,0.74,20,29.54,0
512,3,5-Apr-09,8,3,0,3.25,3,3.4,1,4.2,1.7,50,0.69,8,29.88,0
512,4,6-Apr-09,7,1,0,3.25,3,3.6,0,5,1.9,48,0.66,8,29.46,0.05
512,5,7-Apr-09,7,1,0,3.25,3,4.4,0,4.3,1.8,34,0.66,14,29.38,0
512,6,8-Apr-09,7,2,0,2.5,3,1.8,1,2.9,4.8,39,0.54,10,29.59,0
512,7,9-Apr-09,7,3,0,3.25,4,4,1,4.1,3.1,44,0.39,3,29.74,0
513,0,2-Apr-09,8,4,9,3.25,4,5.2,1,5.2,1.4,53,0.76,5,30,0
513,1,3-Apr-09,7,0,0,2.75,4,3.6,1,4.1,1.6,56,0.86,10,29.32,0.3
513,2,4-Apr-09,6,2,9,3,2,1.2,1,2.4,3.6,42,0.74,20,29.54,0
513,3,5-Apr-09,8,4,14,3.5,4,5.8,1,4.3,2.1,50,0.69,8,29.88,0
513,4,6-Apr-09,4,1,0,1.75,2,1.2,1,1.9,3.2,48,0.66,8,29.46,0.05
513,5,7-Apr-09,3,0,9,1.75,3,2,0,3.2,3,34,0.66,14,29.38,0
513,6,8-Apr-09,4,3,9,1.25,2,2.2,0,2.5,3.3,39,0.54,10,29.59,0
513,7,9-Apr-09,9,3,0,2.5,3,3.2,1,3.5,2.3,44,0.39,3,29.74,0
514,0,2-Apr-09,6,4,24,3,4,7,1,5.1,1,53,0.76,5,30,0
514,1,3-Apr-09,4,0,13,1.25,1,1,1,1.7,5,56,0.86,10,29.32,0.3
514,2,4-Apr-09,8,1,23,1.75,3,3,1,3,2.9,42,0.74,20,29.54,0
514,3,5-Apr-09,7,3,13,3,4,5.6,1,5.1,1.8,50,0.69,8,29.88,0
514,4,6-Apr-09,5,2,16,3,4,5,0,3.8,1,48,0.66,8,29.46,0.05
514,5,7-Apr-09,5,0,33,2,2,2.8,1,2.4,2.6,34,0.66,14,29.38,0
514,6,8-Apr-09,5,2,21,2.5,4,4.6,1,3.8,1.3,39,0.54,10,29.59,0
514,7,9-Apr-09,7,3,33,1,2,1,0,1.3,4.3,44,0.39,3,29.74,0
515,0,2-Apr-09,8,4,3,2.25,3,6,0,5,1.8,53,0.76,5,30,0
515,1,3-Apr-09,6,0,3,2.25,4,3.2,0,5.1,2.2,56,0.86,10,29.32,0.3
515,2,4-Apr-09,6.5,3,8,2.75,5,5,1,5.6,1.4,42,0.74,20,29.54,0
515,3,5-Apr-09,7,4,8,2.5,4,6,1,5.5,1.2,50,0.69,8,29.88,0
515,4,6-Apr-09,6,0,3,2.25,4,3.2,1,4.7,1.5,48,0.66,8,29.46,0.05
515,5,7-Apr-09,7.5,1,3,2,4,2.8,0,3.6,2.9,34,0.66,14,29.38,0
515,6,8-Apr-09,5,2,3,2.25,4,4.4,1,4.4,1.8,39,0.54,10,29.59,0
515,7,9-Apr-09,8,3,3,2.25,3,5.4,1,4.9,1.3,44,0.39,3,29.74,0
516,0,2-Apr-09,6.5,4,3,2.75,4,4.6,0,5,2.1,53,0.76,5,30,0
516,1,3-Apr-09,8,2,8,2,4,4.4,1,4.8,2.9,56,0.86,10,29.32,0.3
